Out Page: ADD:16916,PADD:20,V:0, Pnum:66, Fnum:0, Off:20
Out Page: ADD:16778,PADD:29322,V:16, Pnum:65, Fnum:29184, Off:138
IN Page: ADD:27159,PADD:28695,V:-123, Pnum:106, Fnum:28672, Off:23
TLB Hit: ADD:24324,PADD:26372,V:0, Pnum:95, Fnum:26368, Off:4
Out Page: ADD:32450,PADD:29634,V:31, Pnum:126, Fnum:29440, Off:194
Out Page: ADD:9108,PADD:29844,V:0, Pnum:35, Fnum:29696, Off:148
IN Page: ADD:65305,PADD:30489,V:0, Pnum:255, Fnum:30464, Off:25
IN Page: ADD:19575,PADD:22647,V:29, Pnum:76, Fnum:22528, Off:119
IN Page: ADD:11117,PADD:15725,V:0, Pnum:43, Fnum:15616, Off:109
Out Page: ADD:65170,PADD:30866,V:63, Pnum:254, Fnum:30720, Off:146
IN Page: ADD:58013,PADD:27037,V:0, Pnum:226, Fnum:26880, Off:157
Out Page: ADD:61676,PADD:31212,V:0, Pnum:240, Fnum:30976, Off:236
Out Page: ADD:63510,PADD:13846,V:62, Pnum:248, Fnum:13824, Off:22
IN Page: ADD:17458,PADD:8754,V:17, Pnum:68, Fnum:8704, Off:50
Out Page: ADD:54675,PADD:31635,V:100, Pnum:213, Fnum:31488, Off:147
IN Page: ADD:1713,PADD:21169,V:0, Pnum:6, Fnum:20992, Off:177
Out Page: ADD:55105,PADD:32065,V:0, Pnum:215, Fnum:32000, Off:65
TLB Hit: ADD:65321,PADD:30505,V:0, Pnum:255, Fnum:30464, Off:41
Out Page: ADD:45278,PADD:18142,V:44, Pnum:176, Fnum:17920, Off:222
Out Page: ADD:26256,PADD:144,V:0, Pnum:102, Fnum:0, Off:144
IN Page: ADD:64198,PADD:4806,V:62, Pnum:250, Fnum:4608, Off:198
Out Page: ADD:29441,PADD:513,V:0, Pnum:115, Fnum:512, Off:1
Out Page: ADD:1928,PADD:7304,V:0, Pnum:7, Fnum:7168, Off:136
IN Page: ADD:39425,PADD:20225,V:0, Pnum:154, Fnum:20224, Off:1
Out Page: ADD:32000,PADD:768,V:0, Pnum:125, Fnum:768, Off:0
IN Page: ADD:28549,PADD:28037,V:0, Pnum:111, Fnum:27904, Off:133
Out Page: ADD:46295,PADD:1751,V:53, Pnum:180, Fnum:1536, Off:215
IN Page: ADD:22772,PADD:3060,V:0, Pnum:88, Fnum:2816, Off:244
IN Page: ADD:58228,PADD:2420,V:0, Pnum:227, Fnum:2304, Off:116
TLB Hit: ADD:63525,PADD:13861,V:0, Pnum:248, Fnum:13824, Off:37
Out Page: ADD:32602,PADD:32346,V:31, Pnum:127, Fnum:32256, Off:90
TLB Hit: ADD:46195,PADD:1651,V:28, Pnum:180, Fnum:1536, Off:115
IN Page: ADD:55849,PADD:4393,V:0, Pnum:218, Fnum:4352, Off:41
Out Page: ADD:46454,PADD:4214,V:45, Pnum:181, Fnum:4096, Off:118
IN Page: ADD:7487,PADD:11839,V:79, Pnum:29, Fnum:11776, Off:63
IN Page: ADD:33879,PADD:18263,V:21, Pnum:132, Fnum:18176, Off:87
IN Page: ADD:42004,PADD:23316,V:0, Pnum:164, Fnum:23296, Off:20
IN Page: ADD:8599,PADD:22935,V:101, Pnum:33, Fnum:22784, Off:151
Out Page: ADD:18641,PADD:3793,V:0, Pnum:72, Fnum:3584, Off:209
Out Page: ADD:49015,PADD:17271,V:-35, Pnum:191, Fnum:17152, Off:119
IN Page: ADD:26830,PADD:19918,V:26, Pnum:104, Fnum:19712, Off:206
Out Page: ADD:34754,PADD:32706,V:33, Pnum:135, Fnum:32512, Off:194
Out Page: ADD:14668,PADD:5196,V:0, Pnum:57, Fnum:5120, Off:76
Out Page: ADD:38362,PADD:31962,V:37, Pnum:149, Fnum:31744, Off:218
IN Page: ADD:38791,PADD:25735,V:-31, Pnum:151, Fnum:25600, Off:135
Out Page: ADD:4171,PADD:30283,V:18, Pnum:16, Fnum:30208, Off:75
Out Page: ADD:45975,PADD:24727,V:-27, Pnum:179, Fnum:24576, Off:151
TLB Hit: ADD:14623,PADD:5151,V:71, Pnum:57, Fnum:5120, Off:31
IN Page: ADD:62393,PADD:23993,V:0, Pnum:243, Fnum:23808, Off:185
Out Page: ADD:64658,PADD:6290,V:63, Pnum:252, Fnum:6144, Off:146
Out Page: ADD:10963,PADD:6611,V:-76, Pnum:42, Fnum:6400, Off:211
IN Page: ADD:9058,PADD:29794,V:8, Pnum:35, Fnum:29696, Off:98
IN Page: ADD:51031,PADD:14935,V:-43, Pnum:199, Fnum:14848, Off:87
IN Page: ADD:32425,PADD:29609,V:0, Pnum:126, Fnum:29440, Off:169
IN Page: ADD:45483,PADD:23211,V:106, Pnum:177, Fnum:23040, Off:171
Out Page: ADD:44611,PADD:6979,V:-112, Pnum:174, Fnum:6912, Off:67
IN Page: ADD:63664,PADD:14000,V:0, Pnum:248, Fnum:13824, Off:176
Out Page: ADD:54920,PADD:7560,V:0, Pnum:214, Fnum:7424, Off:136
IN Page: ADD:7663,PADD:12015,V:123, Pnum:29, Fnum:11776, Off:239
Out Page: ADD:56480,PADD:7840,V:0, Pnum:220, Fnum:7680, Off:160
Out Page: ADD:1489,PADD:8145,V:0, Pnum:5, Fnum:7936, Off:209
IN Page: ADD:28438,PADD:27926,V:27, Pnum:111, Fnum:27904, Off:22
IN Page: ADD:65449,PADD:30633,V:0, Pnum:255, Fnum:30464, Off:169
IN Page: ADD:12441,PADD:16537,V:0, Pnum:48, Fnum:16384, Off:153
IN Page: ADD:58530,PADD:15522,V:57, Pnum:228, Fnum:15360, Off:162
TLB Hit: ADD:63570,PADD:13906,V:62, Pnum:248, Fnum:13824, Off:82
IN Page: ADD:26251,PADD:139,V:-94, Pnum:102, Fnum:0, Off:139
Out Page: ADD:15972,PADD:9316,V:0, Pnum:62, Fnum:9216, Off:100
IN Page: ADD:35826,PADD:11506,V:34, Pnum:139, Fnum:11264, Off:242
Out Page: ADD:5491,PADD:19315,V:92, Pnum:21, Fnum:19200, Off:115
Out Page: ADD:54253,PADD:10221,V:0, Pnum:211, Fnum:9984, Off:237
IN Page: ADD:49655,PADD:13303,V:125, Pnum:193, Fnum:13056, Off:247
Out Page: ADD:5868,PADD:18668,V:0, Pnum:22, Fnum:18432, Off:236
IN Page: ADD:20163,PADD:9155,V:-80, Pnum:78, Fnum:8960, Off:195
IN Page: ADD:51079,PADD:14983,V:-31, Pnum:199, Fnum:14848, Off:135
Out Page: ADD:21398,PADD:24982,V:20, Pnum:83, Fnum:24832, Off:150
IN Page: ADD:32756,PADD:32500,V:0, Pnum:127, Fnum:32256, Off:244
IN Page: ADD:64196,PADD:4804,V:0, Pnum:250, Fnum:4608, Off:196
Out Page: ADD:43218,PADD:12242,V:42, Pnum:168, Fnum:12032, Off:210
Out Page: ADD:21583,PADD:9551,V:19, Pnum:84, Fnum:9472, Off:79
Out Page: ADD:25086,PADD:1278,V:24, Pnum:97, Fnum:1024, Off:254
IN Page: ADD:45515,PADD:23243,V:114, Pnum:177, Fnum:23040, Off:203
Out Page: ADD:12893,PADD:25181,V:0, Pnum:50, Fnum:25088, Off:93
Out Page: ADD:22914,PADD:10882,V:22, Pnum:89, Fnum:10752, Off:130
Out Page: ADD:58969,PADD:26713,V:0, Pnum:230, Fnum:26624, Off:89
TLB Hit: ADD:20094,PADD:9086,V:19, Pnum:78, Fnum:8960, Off:126
Out Page: ADD:13730,PADD:11682,V:13, Pnum:53, Fnum:11520, Off:162
Out Page: ADD:44059,PADD:12827,V:6, Pnum:172, Fnum:12800, Off:27
IN Page: ADD:28931,PADD:23555,V:64, Pnum:113, Fnum:23552, Off:3
Out Page: ADD:13533,PADD:13533,V:0, Pnum:52, Fnum:13312, Off:221
Out Page: ADD:33134,PADD:13678,V:32, Pnum:129, Fnum:13568, Off:110
IN Page: ADD:28483,PADD:27971,V:-48, Pnum:111, Fnum:27904, Off:67
IN Page: ADD:1220,PADD:16324,V:0, Pnum:4, Fnum:16128, Off:196
IN Page: ADD:38174,PADD:31774,V:37, Pnum:149, Fnum:31744, Off:30
IN Page: ADD:53502,PADD:6142,V:52, Pnum:208, Fnum:5888, Off:254
Out Page: ADD:43328,PADD:14144,V:0, Pnum:169, Fnum:14080, Off:64
IN Page: ADD:4970,PADD:10346,V:4, Pnum:19, Fnum:10240, Off:106
IN Page: ADD:8090,PADD:1946,V:7, Pnum:31, Fnum:1792, Off:154
Out Page: ADD:2661,PADD:15205,V:0, Pnum:10, Fnum:15104, Off:101
Out Page: ADD:53903,PADD:3983,V:-93, Pnum:210, Fnum:3840, Off:143
IN Page: ADD:11025,PADD:15633,V:0, Pnum:43, Fnum:15616, Off:17
IN Page: ADD:26627,PADD:19715,V:0, Pnum:104, Fnum:19712, Off:3
Out Page: ADD:18117,PADD:20677,V:0, Pnum:70, Fnum:20480, Off:197
Out Page: ADD:14505,PADD:16041,V:0, Pnum:56, Fnum:15872, Off:169
IN Page: ADD:61528,PADD:31064,V:0, Pnum:240, Fnum:30976, Off:88
IN Page: ADD:20423,PADD:16839,V:-15, Pnum:79, Fnum:16640, Off:199
Out Page: ADD:26962,PADD:6738,V:26, Pnum:105, Fnum:6656, Off:82
IN Page: ADD:36392,PADD:14376,V:0, Pnum:142, Fnum:14336, Off:40
Out Page: ADD:11365,PADD:26213,V:0, Pnum:44, Fnum:26112, Off:101
Out Page: ADD:50882,PADD:28610,V:49, Pnum:198, Fnum:28416, Off:194
IN Page: ADD:41668,PADD:17860,V:0, Pnum:162, Fnum:17664, Off:196
IN Page: ADD:30497,PADD:24097,V:0, Pnum:119, Fnum:24064, Off:33
Out Page: ADD:36216,PADD:2680,V:0, Pnum:141, Fnum:2560, Off:120
IN Page: ADD:5619,PADD:19443,V:124, Pnum:21, Fnum:19200, Off:243
Out Page: ADD:36983,PADD:20855,V:29, Pnum:144, Fnum:20736, Off:119
IN Page: ADD:59557,PADD:26021,V:0, Pnum:232, Fnum:25856, Off:165
Out Page: ADD:36663,PADD:31287,V:-51, Pnum:143, Fnum:31232, Off:55
TLB Hit: ADD:36436,PADD:14420,V:0, Pnum:142, Fnum:14336, Off:84
TLB Hit: ADD:37057,PADD:20929,V:0, Pnum:144, Fnum:20736, Off:193
Out Page: ADD:23585,PADD:16929,V:0, Pnum:92, Fnum:16896, Off:33
Out Page: ADD:58791,PADD:10663,V:105, Pnum:229, Fnum:10496, Off:167
Out Page: ADD:46666,PADD:19018,V:45, Pnum:182, Fnum:18944, Off:74
IN Page: ADD:64475,PADD:12507,V:-10, Pnum:251, Fnum:12288, Off:219
IN Page: ADD:21615,PADD:9583,V:27, Pnum:84, Fnum:9472, Off:111
Out Page: ADD:41090,PADD:3202,V:40, Pnum:160, Fnum:3072, Off:130
IN Page: ADD:1771,PADD:21227,V:-70, Pnum:6, Fnum:20992, Off:235
Out Page: ADD:47513,PADD:409,V:0, Pnum:185, Fnum:256, Off:153
Out Page: ADD:39338,PADD:5802,V:38, Pnum:153, Fnum:5632, Off:170
IN Page: ADD:1390,PADD:8046,V:1, Pnum:5, Fnum:7936, Off:110
IN Page: ADD:38772,PADD:25716,V:0, Pnum:151, Fnum:25600, Off:116
IN Page: ADD:58149,PADD:2341,V:0, Pnum:227, Fnum:2304, Off:37
IN Page: ADD:7196,PADD:19996,V:0, Pnum:28, Fnum:19968, Off:28
IN Page: ADD:9123,PADD:29859,V:-24, Pnum:35, Fnum:29696, Off:163
IN Page: ADD:7491,PADD:11843,V:80, Pnum:29, Fnum:11776, Off:67
Out Page: ADD:62616,PADD:27288,V:0, Pnum:244, Fnum:27136, Off:152
Out Page: ADD:15436,PADD:9804,V:0, Pnum:60, Fnum:9728, Off:76
IN Page: ADD:17491,PADD:8787,V:20, Pnum:68, Fnum:8704, Off:83
Out Page: ADD:53656,PADD:8344,V:0, Pnum:209, Fnum:8192, Off:152
Out Page: ADD:26449,PADD:18769,V:0, Pnum:103, Fnum:18688, Off:81
Out Page: ADD:34935,PADD:19575,V:29, Pnum:136, Fnum:19456, Off:119
Out Page: ADD:19864,PADD:21400,V:0, Pnum:77, Fnum:21248, Off:152
Out Page: ADD:51388,PADD:21692,V:0, Pnum:200, Fnum:21504, Off:188
Out Page: ADD:15155,PADD:4915,V:-52, Pnum:59, Fnum:4864, Off:51
Out Page: ADD:64775,PADD:22023,V:65, Pnum:253, Fnum:22016, Off:7
IN Page: ADD:47969,PADD:2145,V:0, Pnum:187, Fnum:2048, Off:97
Out Page: ADD:16315,PADD:8635,V:-18, Pnum:63, Fnum:8448, Off:187
IN Page: ADD:1342,PADD:7998,V:1, Pnum:5, Fnum:7936, Off:62
IN Page: ADD:51185,PADD:15089,V:0, Pnum:199, Fnum:14848, Off:241
Out Page: ADD:6043,PADD:5531,V:-26, Pnum:23, Fnum:5376, Off:155
IN Page: ADD:21398,PADD:24982,V:20, Pnum:83, Fnum:24832, Off:150
Out Page: ADD:3273,PADD:3529,V:0, Pnum:12, Fnum:3328, Off:201
Out Page: ADD:9370,PADD:11162,V:9, Pnum:36, Fnum:11008, Off:154
Out Page: ADD:35463,PADD:12679,V:-95, Pnum:138, Fnum:12544, Off:135
Out Page: ADD:28205,PADD:21805,V:0, Pnum:110, Fnum:21760, Off:45
Out Page: ADD:2351,PADD:24367,V:75, Pnum:9, Fnum:24320, Off:47
IN Page: ADD:28999,PADD:23623,V:81, Pnum:113, Fnum:23552, Off:71
Out Page: ADD:47699,PADD:25427,V:-108, Pnum:186, Fnum:25344, Off:83
Out Page: ADD:46870,PADD:29974,V:45, Pnum:183, Fnum:29952, Off:22
Out Page: ADD:22311,PADD:17447,V:-55, Pnum:87, Fnum:17408, Off:39
Out Page: ADD:22124,PADD:27500,V:0, Pnum:86, Fnum:27392, Off:108
TLB Hit: ADD:22427,PADD:17563,V:-26, Pnum:87, Fnum:17408, Off:155
Out Page: ADD:49344,PADD:27840,V:0, Pnum:192, Fnum:27648, Off:192
Out Page: ADD:23224,PADD:28344,V:0, Pnum:90, Fnum:28160, Off:184
IN Page: ADD:5514,PADD:19338,V:5, Pnum:21, Fnum:19200, Off:138
Out Page: ADD:20504,PADD:1304,V:0, Pnum:80, Fnum:1280, Off:24
Out Page: ADD:376,PADD:14712,V:0, Pnum:1, Fnum:14592, Off:120
IN Page: ADD:2014,PADD:7390,V:1, Pnum:7, Fnum:7168, Off:222
IN Page: ADD:38700,PADD:25644,V:0, Pnum:151, Fnum:25600, Off:44
Out Page: ADD:13098,PADD:22314,V:12, Pnum:51, Fnum:22272, Off:42
IN Page: ADD:62435,PADD:24035,V:-8, Pnum:243, Fnum:23808, Off:227
IN Page: ADD:48046,PADD:2222,V:46, Pnum:187, Fnum:2048, Off:174
Out Page: ADD:63464,PADD:29160,V:0, Pnum:247, Fnum:28928, Off:232
Out Page: ADD:12798,PADD:29438,V:12, Pnum:49, Fnum:29184, Off:254
IN Page: ADD:51178,PADD:15082,V:49, Pnum:199, Fnum:14848, Off:234
IN Page: ADD:8627,PADD:22963,V:108, Pnum:33, Fnum:22784, Off:179
IN Page: ADD:27083,PADD:6859,V:114, Pnum:105, Fnum:6656, Off:203
Out Page: ADD:47198,PADD:28766,V:46, Pnum:184, Fnum:28672, Off:94
Out Page: ADD:44021,PADD:26613,V:0, Pnum:171, Fnum:26368, Off:245
Out Page: ADD:32792,PADD:22552,V:0, Pnum:128, Fnum:22528, Off:24
TLB Hit: ADD:43996,PADD:26588,V:0, Pnum:171, Fnum:26368, Off:220
IN Page: ADD:41126,PADD:3238,V:40, Pnum:160, Fnum:3072, Off:166
IN Page: ADD:64244,PADD:4852,V:0, Pnum:250, Fnum:4608, Off:244
IN Page: ADD:37047,PADD:20919,V:45, Pnum:144, Fnum:20736, Off:183
Out Page: ADD:60281,PADD:30841,V:0, Pnum:235, Fnum:30720, Off:121
Out Page: ADD:52904,PADD:27048,V:0, Pnum:206, Fnum:26880, Off:168
Out Page: ADD:7768,PADD:31576,V:0, Pnum:30, Fnum:31488, Off:88
Out Page: ADD:55359,PADD:32063,V:15, Pnum:216, Fnum:32000, Off:63
IN Page: ADD:3230,PADD:3486,V:3, Pnum:12, Fnum:3328, Off:158
Out Page: ADD:44813,PADD:17933,V:0, Pnum:175, Fnum:17920, Off:13
IN Page: ADD:4116,PADD:30228,V:0, Pnum:16, Fnum:30208, Off:20
Out Page: ADD:65222,PADD:710,V:63, Pnum:254, Fnum:512, Off:198
Out Page: ADD:28083,PADD:20403,V:108, Pnum:109, Fnum:20224, Off:179
Out Page: ADD:60660,PADD:1012,V:0, Pnum:236, Fnum:768, Off:244
Out Page: ADD:39,PADD:2855,V:9, Pnum:0, Fnum:2816, Off:39
IN Page: ADD:328,PADD:14664,V:0, Pnum:1, Fnum:14592, Off:72
IN Page: ADD:47868,PADD:25596,V:0, Pnum:186, Fnum:25344, Off:252
IN Page: ADD:13009,PADD:25297,V:0, Pnum:50, Fnum:25088, Off:209
IN Page: ADD:22378,PADD:17514,V:21, Pnum:87, Fnum:17408, Off:106
IN Page: ADD:39304,PADD:5768,V:0, Pnum:153, Fnum:5632, Off:136
IN Page: ADD:11171,PADD:15779,V:-24, Pnum:43, Fnum:15616, Off:163
IN Page: ADD:8079,PADD:1935,V:-29, Pnum:31, Fnum:1792, Off:143
IN Page: ADD:52879,PADD:27023,V:-93, Pnum:206, Fnum:26880, Off:143
Out Page: ADD:5123,PADD:1539,V:0, Pnum:20, Fnum:1536, Off:3
Out Page: ADD:4356,PADD:4356,V:0, Pnum:17, Fnum:4352, Off:4
Out Page: ADD:45745,PADD:4273,V:0, Pnum:178, Fnum:4096, Off:177
IN Page: ADD:32952,PADD:22712,V:0, Pnum:128, Fnum:22528, Off:184
Out Page: ADD:4657,PADD:18225,V:0, Pnum:18, Fnum:18176, Off:49
Out Page: ADD:24142,PADD:23374,V:23, Pnum:94, Fnum:23296, Off:78
Out Page: ADD:23319,PADD:3607,V:-59, Pnum:91, Fnum:3584, Off:23
IN Page: ADD:13607,PADD:11559,V:73, Pnum:53, Fnum:11520, Off:39
Out Page: ADD:46304,PADD:17376,V:0, Pnum:180, Fnum:17152, Off:224
Out Page: ADD:17677,PADD:32525,V:0, Pnum:69, Fnum:32512, Off:13
Out Page: ADD:59691,PADD:24619,V:74, Pnum:233, Fnum:24576, Off:43
IN Page: ADD:50967,PADD:14871,V:-59, Pnum:199, Fnum:14848, Off:23
IN Page: ADD:7817,PADD:31625,V:0, Pnum:30, Fnum:31488, Off:137
IN Page: ADD:8545,PADD:22881,V:0, Pnum:33, Fnum:22784, Off:97
IN Page: ADD:55297,PADD:32001,V:0, Pnum:216, Fnum:32000, Off:1
TLB Hit: ADD:52954,PADD:27098,V:51, Pnum:206, Fnum:26880, Off:218
Out Page: ADD:39720,PADD:5160,V:0, Pnum:155, Fnum:5120, Off:40
Out Page: ADD:18455,PADD:6167,V:5, Pnum:72, Fnum:6144, Off:23
Out Page: ADD:30349,PADD:6541,V:0, Pnum:118, Fnum:6400, Off:141
IN Page: ADD:63270,PADD:28966,V:61, Pnum:247, Fnum:28928, Off:38
Out Page: ADD:27156,PADD:29460,V:0, Pnum:106, Fnum:29440, Off:20
IN Page: ADD:20614,PADD:1414,V:20, Pnum:80, Fnum:1280, Off:134
Out Page: ADD:19372,PADD:7084,V:0, Pnum:75, Fnum:6912, Off:172
Out Page: ADD:48689,PADD:7473,V:0, Pnum:190, Fnum:7424, Off:49
IN Page: ADD:49386,PADD:27882,V:48, Pnum:192, Fnum:27648, Off:234
Out Page: ADD:50584,PADD:7832,V:0, Pnum:197, Fnum:7680, Off:152
Out Page: ADD:51936,PADD:30688,V:0, Pnum:202, Fnum:30464, Off:224
Out Page: ADD:34705,PADD:16529,V:0, Pnum:135, Fnum:16384, Off:145
IN Page: ADD:13653,PADD:11605,V:0, Pnum:53, Fnum:11520, Off:85
Out Page: ADD:50077,PADD:15517,V:0, Pnum:195, Fnum:15360, Off:157
Out Page: ADD:54518,PADD:14070,V:53, Pnum:212, Fnum:13824, Off:246
IN Page: ADD:41482,PADD:17674,V:40, Pnum:162, Fnum:17664, Off:10
IN Page: ADD:4169,PADD:30281,V:0, Pnum:16, Fnum:30208, Off:73
IN Page: ADD:36118,PADD:2582,V:35, Pnum:141, Fnum:2560, Off:22
Out Page: ADD:9584,PADD:112,V:0, Pnum:37, Fnum:0, Off:112
IN Page: ADD:18490,PADD:6202,V:18, Pnum:72, Fnum:6144, Off:58
IN Page: ADD:55420,PADD:32124,V:0, Pnum:216, Fnum:32000, Off:124
IN Page: ADD:5708,PADD:18508,V:0, Pnum:22, Fnum:18432, Off:76
IN Page: ADD:23506,PADD:3794,V:22, Pnum:91, Fnum:3584, Off:210
IN Page: ADD:15391,PADD:9759,V:7, Pnum:60, Fnum:9728, Off:31
IN Page: ADD:36368,PADD:14352,V:0, Pnum:142, Fnum:14336, Off:16
Out Page: ADD:38976,PADD:9280,V:0, Pnum:152, Fnum:9216, Off:64
Out Page: ADD:50406,PADD:11494,V:49, Pnum:196, Fnum:11264, Off:230
IN Page: ADD:49236,PADD:27732,V:0, Pnum:192, Fnum:27648, Off:84
IN Page: ADD:65035,PADD:523,V:-126, Pnum:254, Fnum:512, Off:11
Out Page: ADD:30120,PADD:10152,V:0, Pnum:117, Fnum:9984, Off:168
IN Page: ADD:62551,PADD:27223,V:21, Pnum:244, Fnum:27136, Off:87
IN Page: ADD:46809,PADD:19161,V:0, Pnum:182, Fnum:18944, Off:217
IN Page: ADD:21687,PADD:9655,V:45, Pnum:84, Fnum:9472, Off:183
IN Page: ADD:53839,PADD:3919,V:-109, Pnum:210, Fnum:3840, Off:79
Out Page: ADD:2098,PADD:13106,V:2, Pnum:8, Fnum:13056, Off:50
Out Page: ADD:12364,PADD:32332,V:0, Pnum:48, Fnum:32256, Off:76
IN Page: ADD:45366,PADD:23094,V:44, Pnum:177, Fnum:23040, Off:54
IN Page: ADD:50437,PADD:7685,V:0, Pnum:197, Fnum:7680, Off:5
IN Page: ADD:36675,PADD:31299,V:-48, Pnum:143, Fnum:31232, Off:67
IN Page: ADD:55382,PADD:32086,V:54, Pnum:216, Fnum:32000, Off:86
Out Page: ADD:11846,PADD:12102,V:11, Pnum:46, Fnum:12032, Off:70
Out Page: ADD:49127,PADD:1255,V:-7, Pnum:191, Fnum:1024, Off:231
IN Page: ADD:19900,PADD:21436,V:0, Pnum:77, Fnum:21248, Off:188
IN Page: ADD:20554,PADD:1354,V:20, Pnum:80, Fnum:1280, Off:74
IN Page: ADD:19219,PADD:6931,V:-60, Pnum:75, Fnum:6912, Off:19
Out Page: ADD:51483,PADD:10779,V:70, Pnum:201, Fnum:10752, Off:27
Out Page: ADD:58090,PADD:26858,V:56, Pnum:226, Fnum:26624, Off:234
IN Page: ADD:39074,PADD:9378,V:38, Pnum:152, Fnum:9216, Off:162
Out Page: ADD:16060,PADD:9148,V:0, Pnum:62, Fnum:8960, Off:188
Out Page: ADD:10447,PADD:13007,V:51, Pnum:40, Fnum:12800, Off:207
Out Page: ADD:54169,PADD:13465,V:0, Pnum:211, Fnum:13312, Off:153
TLB Hit: ADD:20634,PADD:1434,V:20, Pnum:80, Fnum:1280, Off:154
Out Page: ADD:57555,PADD:13779,V:52, Pnum:224, Fnum:13568, Off:211
Out Page: ADD:61210,PADD:27930,V:59, Pnum:239, Fnum:27904, Off:26
IN Page: ADD:269,PADD:14605,V:0, Pnum:1, Fnum:14592, Off:13
Out Page: ADD:33154,PADD:16258,V:32, Pnum:129, Fnum:16128, Off:130
IN Page: ADD:64487,PADD:12519,V:-7, Pnum:251, Fnum:12288, Off:231
TLB Hit: ADD:61223,PADD:27943,V:-55, Pnum:239, Fnum:27904, Off:39
IN Page: ADD:47292,PADD:28860,V:0, Pnum:184, Fnum:28672, Off:188
Out Page: ADD:21852,PADD:31836,V:0, Pnum:85, Fnum:31744, Off:92
IN Page: ADD:5281,PADD:1697,V:0, Pnum:20, Fnum:1536, Off:161
Out Page: ADD:45912,PADD:5976,V:0, Pnum:179, Fnum:5888, Off:88
Out Page: ADD:32532,PADD:14100,V:0, Pnum:127, Fnum:14080, Off:20
Out Page: ADD:63067,PADD:10331,V:-106, Pnum:246, Fnum:10240, Off:91
IN Page: ADD:41683,PADD:17875,V:-76, Pnum:162, Fnum:17664, Off:211
Out Page: ADD:20981,PADD:15349,V:0, Pnum:81, Fnum:15104, Off:245
Out Page: ADD:33881,PADD:19801,V:0, Pnum:132, Fnum:19712, Off:89
Out Page: ADD:41785,PADD:20537,V:0, Pnum:163, Fnum:20480, Off:57
IN Page: ADD:4580,PADD:4580,V:0, Pnum:17, Fnum:4352, Off:228
Out Page: ADD:41389,PADD:16045,V:0, Pnum:161, Fnum:15872, Off:173
Out Page: ADD:28572,PADD:31132,V:0, Pnum:111, Fnum:30976, Off:156
Out Page: ADD:782,PADD:16654,V:0, Pnum:3, Fnum:16640, Off:14
IN Page: ADD:30273,PADD:6465,V:0, Pnum:118, Fnum:6400, Off:65
IN Page: ADD:62267,PADD:23867,V:-50, Pnum:243, Fnum:23808, Off:59
Out Page: ADD:17922,PADD:26114,V:17, Pnum:70, Fnum:26112, Off:2
IN Page: ADD:63238,PADD:28934,V:61, Pnum:247, Fnum:28928, Off:6
IN Page: ADD:3308,PADD:3564,V:0, Pnum:12, Fnum:3328, Off:236
IN Page: ADD:26545,PADD:18865,V:0, Pnum:103, Fnum:18688, Off:177
Out Page: ADD:44395,PADD:28523,V:90, Pnum:173, Fnum:28416, Off:107
IN Page: ADD:39120,PADD:9424,V:0, Pnum:152, Fnum:9216, Off:208
IN Page: ADD:21706,PADD:9674,V:21, Pnum:84, Fnum:9472, Off:202
Out Page: ADD:7144,PADD:24296,V:0, Pnum:27, Fnum:24064, Off:232
TLB Hit: ADD:30244,PADD:6436,V:0, Pnum:118, Fnum:6400, Off:36
Out Page: ADD:3725,PADD:25997,V:0, Pnum:14, Fnum:25856, Off:141
Out Page: ADD:54632,PADD:17000,V:0, Pnum:213, Fnum:16896, Off:104
Out Page: ADD:30574,PADD:10606,V:29, Pnum:119, Fnum:10496, Off:110
IN Page: ADD:8473,PADD:22809,V:0, Pnum:33, Fnum:22784, Off:25
IN Page: ADD:12386,PADD:32354,V:12, Pnum:48, Fnum:32256, Off:98
IN Page: ADD:41114,PADD:3226,V:40, Pnum:160, Fnum:3072, Off:154
IN Page: ADD:57930,PADD:26698,V:56, Pnum:226, Fnum:26624, Off:74
IN Page: ADD:15341,PADD:5101,V:0, Pnum:59, Fnum:4864, Off:237
IN Page: ADD:15598,PADD:9966,V:15, Pnum:60, Fnum:9728, Off:238
Out Page: ADD:59922,PADD:21010,V:58, Pnum:234, Fnum:20992, Off:18
Out Page: ADD:18226,PADD:306,V:17, Pnum:71, Fnum:256, Off:50
Out Page: ADD:48162,PADD:2338,V:47, Pnum:188, Fnum:2304, Off:34
IN Page: ADD:41250,PADD:15906,V:40, Pnum:161, Fnum:15872, Off:34
IN Page: ADD:1512,PADD:8168,V:0, Pnum:5, Fnum:7936, Off:232
IN Page: ADD:2546,PADD:24562,V:2, Pnum:9, Fnum:24320, Off:242
IN Page: ADD:41682,PADD:17874,V:40, Pnum:162, Fnum:17664, Off:210
IN Page: ADD:322,PADD:14658,V:0, Pnum:1, Fnum:14592, Off:66
IN Page: ADD:880,PADD:16752,V:0, Pnum:3, Fnum:16640, Off:112
IN Page: ADD:20891,PADD:15259,V:102, Pnum:81, Fnum:15104, Off:155
Out Page: ADD:56604,PADD:19996,V:0, Pnum:221, Fnum:19968, Off:28
Out Page: ADD:40166,PADD:29926,V:39, Pnum:156, Fnum:29696, Off:230
Out Page: ADD:26791,PADD:11943,V:41, Pnum:104, Fnum:11776, Off:167
Out Page: ADD:44560,PADD:8720,V:0, Pnum:174, Fnum:8704, Off:16
